#Iter Objective            rel.obj      ||grad||           rel.||grad||    stepsize
3816: 2.14498302550655e-04  3.1921e-04  3.88013019930093e-02  1.8006e-03  0.00312500
3817: 2.13815808764682e-04  3.1820e-04  2.56804176876816e-02  1.1917e-03  0.00156250
3818: 2.13395472297047e-04  3.1757e-04  1.87218415956617e-02  8.6882e-04  0.00156250
3819: 2.13192171554171e-04  3.1727e-04  3.22525484671401e-02  1.4967e-03  0.00312500
3820: 2.12655112376837e-04  3.1647e-04  2.21195658095215e-02  1.0265e-03  0.00156250
3821: 2.12288350483398e-04  3.1592e-04  1.69612465361071e-02  7.8712e-04  0.00156250
3822: 2.11970749557033e-04  3.1545e-04  2.71421501643084e-02  1.2596e-03  0.00312500
3823: 2.11528292985862e-04  3.1479e-04  1.94327665204058e-02  9.0181e-04  0.00156250
3824: 2.11383866118690e-04  3.1458e-04  3.43210541953287e-02  1.5927e-03  0.00312500
3825: 2.10805740141184e-04  3.1372e-04  2.32022817656418e-02  1.0767e-03  0.00156250
3826: 2.10425815788108e-04  3.1315e-04  1.74559488597274e-02  8.1007e-04  0.00156250
3827: 2.10148010237471e-04  3.1274e-04  2.87398580647005e-02  1.3337e-03  0.00312500
3828: 2.09680086655747e-04  3.1204e-04  2.02346180030666e-02  9.3902e-04  0.00156250
3829: 2.09603363752796e-04  3.1193e-04  3.66024042474355e-02  1.6986e-03  0.00312500
3830: 2.08977661424980e-04  3.1100e-04  2.44306178741913e-02  1.1337e-03  0.00156250
3831: 2.08581430635872e-04  3.1041e-04  1.80292849008160e-02  8.3668e-04  0.00156250
3832: 2.08349593023327e-04  3.1006e-04  3.05076983986135e-02  1.4158e-03  0.00312500
3833: 2.07850908266638e-04  3.0932e-04  2.11322907930427e-02  9.8068e-04  0.00156250
3834: 2.07502288894099e-04  3.0880e-04  1.64216212334524e-02  7.6207e-04  0.00156250
3835: 2.07170130946340e-04  3.0831e-04  2.57704841552232e-02  1.1959e-03  0.00312500
3836: 2.06755135310857e-04  3.0769e-04  1.86756597130952e-02  8.6668e-04  0.00156250
3837: 2.06575618896895e-04  3.0742e-04  3.24462098007120e-02  1.5057e-03  0.00312500
3838: 2.06041438335040e-04  3.0663e-04  2.21460720816178e-02  1.0277e-03  0.00156250
3839: 2.05681048367928e-04  3.0609e-04  1.68732694974068e-02  7.8303e-04  0.00156250
3840: 2.05384733018330e-04  3.0565e-04  2.72582043912424e-02  1.2650e-03  0.00312500
3841: 2.04947032572279e-04  3.0500e-04  1.94047878862391e-02  9.0051e-04  0.00156250
3842: 2.04827358471593e-04  3.0482e-04  3.45454080173124e-02  1.6031e-03  0.00312500
3843: 2.04251135406957e-04  3.0396e-04  2.32509814248700e-02  1.0790e-03  0.00156250
3844: 2.03877189469787e-04  3.0341e-04  1.73828535980011e-02  8.0668e-04  0.00156250
3845: 2.03621242905476e-04  3.0303e-04  2.88827895823937e-02  1.3404e-03  0.00312500
3846: 2.03157428556134e-04  3.0234e-04  2.02259841605797e-02  9.3862e-04  0.00156250
3847: 2.03106613553200e-04  3.0226e-04  3.68594873978498e-02  1.7105e-03  0.00312500
3848: 2.02481709630672e-04  3.0133e-04  2.45033373303895e-02  1.1371e-03  0.00156250
3849: 2.02090993694145e-04  3.0075e-04  1.79724740186605e-02  8.3404e-04  0.00156250
3850: 2.01881724176603e-04  3.0044e-04  3.06790816909987e-02  1.4237e-03  0.00312500
3851: 2.01386385475577e-04  2.9970e-04  2.11440500592780e-02  9.8123e-04  0.00156250
3852: 2.01044196277444e-04  2.9919e-04  1.63255876164245e-02  7.5762e-04  0.00156250
3853: 2.00732395134397e-04  2.9873e-04  2.58678317298706e-02  1.2004e-03  0.00312500
3854: 2.00322406311008e-04  2.9812e-04  1.86361018308388e-02  8.6484e-04  0.00156250
3855: 2.00166298862561e-04  2.9788e-04  3.26474131004126e-02  1.5151e-03  0.00312500
3856: 1.99634609894020e-04  2.9709e-04  2.21796387102779e-02  1.0293e-03  0.00156250
3857: 1.99280283002747e-04  2.9657e-04  1.67914391029735e-02  7.7924e-04  0.00156250
3858: 1.99004826963108e-04  2.9616e-04  2.73815771082511e-02  1.2707e-03  0.00312500
3859: 1.98571539594749e-04  2.9551e-04  1.93835476147233e-02  8.9953e-04  0.00156250
3860: 1.98476272470359e-04  2.9537e-04  3.47773655782877e-02  1.6139e-03  0.00312500
3861: 1.97901547582076e-04  2.9451e-04  2.33067883793963e-02  1.0816e-03  0.00156250
3862: 1.97533266578033e-04  2.9397e-04  1.73160575968388e-02  8.0358e-04  0.00156250
3863: 1.97298773434982e-04  2.9362e-04  2.90330730986276e-02  1.3473e-03  0.00312500
3864: 1.96838715015274e-04  2.9293e-04  2.02241854290433e-02  9.3854e-04  0.00156250
3865: 1.96813495818523e-04  2.9290e-04  3.71242663947519e-02  1.7228e-03  0.00312500
3866: 1.96188965108033e-04  2.9197e-04  2.45832145557251e-02  1.1408e-03  0.00156250
3867: 1.95803444127280e-04  2.9139e-04  1.79221084701905e-02  8.3171e-04  0.00156250
3868: 1.95616360953581e-04  2.9111e-04  3.08578634195166e-02  1.4320e-03  0.00312500
3869: 1.95124001891954e-04  2.9038e-04  2.11627223225923e-02  9.8209e-04  0.00156250
3870: 1.94787945652496e-04  2.8988e-04  1.62355014402478e-02  7.5344e-04  0.00156250
3871: 1.94496074889779e-04  2.8945e-04  2.59723711300224e-02  1.2053e-03  0.00312500
3872: 1.94090765714218e-04  2.8884e-04  1.86031150140632e-02  8.6331e-04  0.00156250
3873: 1.93957712078850e-04  2.8865e-04  3.28560740475928e-02  1.5247e-03  0.00312500
3874: 1.93428133294599e-04  2.8786e-04  2.22201868324123e-02  1.0312e-03  0.00156250
3875: 1.93079567969844e-04  2.8734e-04  1.67157215710204e-02  7.7572e-04  0.00156250
3876: 1.92824563899861e-04  2.8696e-04  2.75121787103384e-02  1.2768e-03  0.00312500
3877: 1.92395353080442e-04  2.8632e-04  1.93689853485933e-02  8.9885e-04  0.00156250
3878: 1.92324167760201e-04  2.8621e-04  3.50168477206987e-02  1.6250e-03  0.00312500
3879: 1.91750541393682e-04  2.8536e-04  2.33696191189920e-02  1.0845e-03  0.00156250
3880: 1.91387618950117e-04  2.8482e-04  1.72555206771622e-02  8.0077e-04  0.00156250
3881: 1.91174192791982e-04  2.8450e-04  2.91906200542712e-02  1.3546e-03  0.00312500
3882: 1.90717543164590e-04  2.8382e-04  2.02291542547818e-02  9.3877e-04  0.00156250
3883: 1.90397828006989e-04  2.8335e-04  1.57216930162206e-02  7.2959e-04  0.00156250
3884: 1.90092774462511e-04  2.8289e-04  2.46586753557932e-02  1.1443e-03  0.00312500
3885: 1.89712310619278e-04  2.8233e-04  1.78723521418038e-02  8.2940e-04  0.00156250
3886: 1.89546660538082e-04  2.8208e-04  3.10276962761735e-02  1.4399e-03  0.00312500
3887: 1.89057232671270e-04  2.8135e-04  2.11795337817661e-02  9.8287e-04  0.00156250
3888: 1.88727133279887e-04  2.8086e-04  1.61471620779105e-02  7.4934e-04  0.00156250
3889: 1.88454530252671e-04  2.8046e-04  2.60714062661514e-02  1.2099e-03  0.00312500
3890: 1.88053783142125e-04  2.7986e-04  1.85701740037439e-02  8.6178e-04  0.00156250
3891: 1.87942993862592e-04  2.7969e-04  3.30543667860645e-02  1.5339e-03  0.00312500
3892: 1.87415511326255e-04  2.7891e-04  2.22580026475422e-02  1.0329e-03  0.00156250
3893: 1.87072545757891e-04  2.7840e-04  1.66413748089466e-02  7.7227e-04  0.00156250
3894: 1.86837308812991e-04  2.7805e-04  2.76360981808838e-02  1.2825e-03  0.00312500
3895: 1.86412080587587e-04  2.7742e-04  1.93538305202470e-02  8.9815e-04  0.00156250
3896: 1.86364144929640e-04  2.7734e-04  3.52444745992157e-02  1.6356e-03  0.00312500
3897: 1.85791643262027e-04  2.7649e-04  2.34287864835900e-02  1.0873e-03  0.00156250
3898: 1.85433933288642e-04  2.7596e-04  1.71959200586183e-02  7.9801e-04  0.00156250
3899: 1.85240863196987e-04  2.7567e-04  2.93402372266710e-02  1.3616e-03  0.00312500
3900: 1.84787554819283e-04  2.7500e-04  2.02328131033097e-02  9.3894e-04  0.00156250
3901: 1.84473828546162e-04  2.7453e-04  1.56260856503040e-02  7.2516e-04  0.00156250
3902: 1.84187224605282e-04  2.7411e-04  2.47406260656135e-02  1.1481e-03  0.00312500
3903: 1.83811520213825e-04  2.7355e-04  1.78286264143251e-02  8.2737e-04  0.00156250
3904: 1.83666940146256e-04  2.7333e-04  3.12041366962267e-02  1.4481e-03  0.00312500
3905: 1.83180103955475e-04  2.7261e-04  2.12026945174230e-02  9.8395e-04  0.00156250
3906: 1.82855684196445e-04  2.7212e-04  1.60644568183114e-02  7.4550e-04  0.00156250
3907: 1.82601945712877e-04  2.7175e-04  2.61769331496573e-02  1.2148e-03  0.00312500
3908: 1.82205456533424e-04  2.7116e-04  1.85433505217209e-02  8.6054e-04  0.00156250
3909: 1.82116592643208e-04  2.7102e-04  3.32592965312344e-02  1.5435e-03  0.00312500
3910: 1.81590853433362e-04  2.7024e-04  2.23021986218804e-02  1.0350e-03  0.00156250
3911: 1.81253206620952e-04  2.6974e-04  1.65727932015435e-02  7.6909e-04  0.00156250
3912: 1.81037350961262e-04  2.6942e-04  2.77665152818574e-02  1.2886e-03  0.00312500
3913: 1.80615792846218e-04  2.6879e-04  1.93448612486004e-02  8.9773e-04  0.00156250
3914: 1.80590795035882e-04  2.6875e-04  3.54787763163061e-02  1.6465e-03  0.00312500
3915: 1.80019048802769e-04  2.6790e-04  2.34943420901091e-02  1.0903e-03  0.00156250
3916: 1.79666266013792e-04  2.6738e-04  1.71421950355968e-02  7.9551e-04  0.00156250
3917: 1.79493185126809e-04  2.6712e-04  2.94963573254552e-02  1.3688e-03  0.00312500
3918: 1.79042896059726e-04  2.6645e-04  2.02427085560505e-02  9.3940e-04  0.00156250
3919: 1.78734891173752e-04  2.6599e-04  1.55359412381349e-02  7.2097e-04  0.00156250
3920: 1.78466335112824e-04  2.6559e-04  2.48289731500103e-02  1.1522e-03  0.00312500
3921: 1.78095099098609e-04  2.6504e-04  1.77908732378387e-02  8.2562e-04  0.00156250
3922: 1.77971243698649e-04  2.6485e-04  3.13870934581973e-02  1.4566e-03  0.00312500
3923: 1.77486665409441e-04  2.6413e-04  2.12321215422040e-02  9.8531e-04  0.00156250
3924: 1.77167655016080e-04  2.6366e-04  1.59873459937288e-02  7.4192e-04  0.00156250
3925: 1.76932394702283e-04  2.6331e-04  2.62888573400810e-02  1.2200e-03  0.00312500
3926: 1.76539865694758e-04  2.6272e-04  1.85225794242693e-02  8.5957e-04  0.00156250
3927: 1.76472606209805e-04  2.6262e-04  3.34707761583053e-02  1.5533e-03  0.00312500
3928: 1.75948262775093e-04  2.6184e-04  2.23526872279598e-02  1.0373e-03  0.00156250
3929: 1.75615660479878e-04  2.6135e-04  1.65099309801582e-02  7.6617e-04  0.00156250
3930: 1.75418817202970e-04  2.6106e-04  2.79033361823597e-02  1.2949e-03  0.00312500
3931: 1.75000622811381e-04  2.6043e-04  1.93420055582703e-02  8.9760e-04  0.00156250
3932: 1.74998269325533e-04  2.6043e-04  3.57196706570169e-02  1.6576e-03  0.00312500
3933: 1.74426914200554e-04  2.5958e-04  2.35661951153685e-02  1.0936e-03  0.00156250
3934: 1.74078779879734e-04  2.5906e-04  1.70942931396809e-02  7.9329e-04  0.00156250
3935: 1.73925338423976e-04  2.5883e-04  2.96588884974758e-02  1.3764e-03  0.00312500
3936: 1.73477752531200e-04  2.5817e-04  2.02587625087357e-02  9.4014e-04  0.00156250
3937: 1.73175208387959e-04  2.5772e-04  1.54512243634147e-02  7.1704e-04  0.00156250
3938: 1.72924314763421e-04  2.5734e-04  2.49236240021020e-02  1.1566e-03  0.00312500
3939: 1.72557262395976e-04  2.5680e-04  1.77590331692323e-02  8.2414e-04  0.00156250
3940: 1.72453803610112e-04  2.5664e-04  3.15764778900493e-02  1.4654e-03  0.00312500
3941: 1.71971154907122e-04  2.5593e-04  2.12677314981461e-02  9.8697e-04  0.00156250
3942: 1.71657290303523e-04  2.5546e-04  1.59157887066734e-02  7.3860e-04  0.00156250
3943: 1.71440138150566e-04  2.5513e-04  2.64070859232651e-02  1.2255e-03  0.00312500
3944: 1.71051277659681e-04  2.5456e-04  1.85077943503963e-02  8.5889e-04  0.00156250
3945: 1.71005319151025e-04  2.5449e-04  3.36887214347150e-02  1.5634e-03  0.00312500
3946: 1.70482029021642e-04  2.5371e-04  2.24093810947752e-02  1.0399e-03  0.00156250
3947: 1.70154203506641e-04  2.5322e-04  1.64527410223390e-02  7.6352e-04  0.00156250
3948: 1.69976020204606e-04  2.5296e-04  2.80464690452462e-02  1.3015e-03  0.00312500
3949: 1.69560888973556e-04  2.5234e-04  1.93451905799466e-02  8.9775e-04  0.00156250
3950: 1.69273551498013e-04  2.5191e-04  1.49517527998011e-02  6.9386e-04  0.00156250
3951: 1.69009828031252e-04  2.5152e-04  2.36550024779760e-02  1.0978e-03  0.00312500
3952: 1.68665912806315e-04  2.5101e-04  1.70576078241373e-02  7.9159e-04  0.00156250
3953: 1.68532128656413e-04  2.5081e-04  2.98429411608968e-02  1.3849e-03  0.00312500
3954: 1.68086655332874e-04  2.5014e-04  2.02890691381623e-02  9.4155e-04  0.00156250
3955: 1.67789215367610e-04  2.4970e-04  1.53758373166092e-02  7.1354e-04  0.00156250
3956: 1.67555843329233e-04  2.4935e-04  2.50362875350642e-02  1.1619e-03  0.00312500
3957: 1.67192513270358e-04  2.4881e-04  1.77391275160401e-02  8.2322e-04  0.00156250
3958: 1.67109547424686e-04  2.4869e-04  3.17887585553851e-02  1.4752e-03  0.00312500
3959: 1.66628179678655e-04  2.4797e-04  2.13184544480805e-02  9.8932e-04  0.00156250
3960: 1.66319085071386e-04  2.4751e-04  1.58541724457681e-02  7.3574e-04  0.00156250
3961: 1.66119952285187e-04  2.4722e-04  2.65444428486062e-02  1.2318e-03  0.00312500
3962: 1.65734262852352e-04  2.4664e-04  1.85056994204116e-02  8.5879e-04  0.00156250
3963: 1.65709792396613e-04  2.4661e-04  3.39310815902779e-02  1.5746e-03  0.00312500
3964: 1.65186840326852e-04  2.4583e-04  2.24821417904663e-02  1.0433e-03  0.00156250
3965: 1.64863391808509e-04  2.4535e-04  1.64061537546893e-02  7.6136e-04  0.00156250
3966: 1.64703840675707e-04  2.4511e-04  2.82099486474472e-02  1.3091e-03  0.00312500
3967: 1.64291231181462e-04  2.4450e-04  1.93618574857015e-02  8.9852e-04  0.00156250
3968: 1.64009055687783e-04  2.4408e-04  1.48688186739989e-02  6.9001e-04  0.00156250
3969: 1.63762075148856e-04  2.4371e-04  2.37503868336673e-02  1.1022e-03  0.00312500
3970: 1.63422104748548e-04  2.4320e-04  1.70269335145153e-02  7.9016e-04  0.00156250
3971: 1.63307678738730e-04  2.4303e-04  3.00338056438601e-02  1.3938e-03  0.00312500
3972: 1.62863998508083e-04  2.4237e-04  2.03257623751400e-02  9.4325e-04  0.00156250
3973: 1.62571409855970e-04  2.4194e-04  1.53060404823801e-02  7.1030e-04  0.00156250
3974: 1.62355216747073e-04  2.4161e-04  2.51555600892784e-02  1.1674e-03  0.00312500
3975: 1.61995326951249e-04  2.4108e-04  1.77253311338523e-02  8.2258e-04  0.00156250
3976: 1.61932579894085e-04  2.4099e-04  3.20079096347770e-02  1.4854e-03  0.00312500
3977: 1.61452158447260e-04  2.4027e-04  2.13756026610007e-02  9.9197e-04  0.00156250
3978: 1.61147576909630e-04  2.3982e-04  1.57982810602853e-02  7.3315e-04  0.00156250
3979: 1.60966138296117e-04  2.3955e-04  2.66884386832390e-02  1.2385e-03  0.00312500
3980: 1.60583329018973e-04  2.3898e-04  1.85097958960792e-02  8.5898e-04  0.00156250
3981: 1.60580100981486e-04  2.3897e-04  3.41803984820133e-02  1.5862e-03  0.00312500
3982: 1.60057134767805e-04  2.3819e-04  2.25613695329457e-02  1.0470e-03  0.00156250
3983: 1.59737800778407e-04  2.3772e-04  1.63654188572287e-02  7.5947e-04  0.00156250
3984: 1.59596576704994e-04  2.3751e-04  2.83801095618348e-02  1.3170e-03  0.00312500
3985: 1.59186186800104e-04  2.3690e-04  1.93847811392016e-02  8.9958e-04  0.00156250
3986: 1.58908930079903e-04  2.3649e-04  1.47912961949695e-02  6.8642e-04  0.00156250
3987: 1.58678349189395e-04  2.3614e-04  2.38522667455304e-02  1.1069e-03  0.00312500
3988: 1.58342054845339e-04  2.3564e-04  1.70022203144272e-02  7.8902e-04  0.00156250
3989: 1.58246704338165e-04  2.3550e-04  3.02314064154248e-02  1.4029e-03  0.00312500
3990: 1.57804502171556e-04  2.3484e-04  2.03687692825584e-02  9.4525e-04  0.00156250
3991: 1.57516517884774e-04  2.3441e-04  1.52418017556219e-02  7.0732e-04  0.00156250
3992: 1.57317176486799e-04  2.3412e-04  2.52813602509555e-02  1.1732e-03  0.00312500
3993: 1.56960450129715e-04  2.3359e-04  1.77175873715494e-02  8.2222e-04  0.00156250
3994: 1.56917664587364e-04  2.3352e-04  3.22338604737600e-02  1.4959e-03  0.00312500
3995: 1.56437858784222e-04  2.3281e-04  2.14390992836128e-02  9.9492e-04  0.00156250
3996: 1.56137539113601e-04  2.3236e-04  1.57480764573082e-02  7.3082e-04  0.00156250
3997: 1.55973485099089e-04  2.3212e-04  2.68389934961097e-02  1.2455e-03  0.00312500
3998: 1.55593269996371e-04  2.3155e-04  1.85200207893706e-02  8.5945e-04  0.00156250
3999: 1.55329727551528e-04  2.3116e-04  1.43154859199014e-02  6.6434e-04  0.00156250
4000: 1.55087509836259e-04  2.3080e-04  2.26371437148768e-02  1.0505e-03  0.00312500
4001: 1.54772171212732e-04  2.3033e-04  1.63255073864517e-02  7.5761e-04  0.00156250
4002: 1.54648677506020e-04  2.3015e-04  2.85429711484413e-02  1.3246e-03  0.00312500
4003: 1.54240455160058e-04  2.2954e-04  1.94064246976861e-02  9.0059e-04  0.00156250
4004: 1.53967969410456e-04  2.2913e-04  1.47155574215010e-02  6.8290e-04  0.00156250
4005: 1.53753259620614e-04  2.2881e-04  2.39497668789277e-02  1.1114e-03  0.00312500
4006: 1.53420537515511e-04  2.2832e-04  1.69778502736798e-02  7.8789e-04  0.00156250
4007: 1.53343638915906e-04  2.2820e-04  3.04205064017941e-02  1.4117e-03  0.00312500
4008: 1.52902888839618e-04  2.2755e-04  2.04097533189289e-02  9.4715e-04  0.00156250
4009: 1.52619371967170e-04  2.2713e-04  1.51790291795432e-02  7.0441e-04  0.00156250
4010: 1.52436337356140e-04  2.2685e-04  2.54017799730872e-02  1.1788e-03  0.00312500
4011: 1.52082688467892e-04  2.2633e-04  1.77096418574947e-02  8.2185e-04  0.00156250
4012: 1.52059209065441e-04  2.2629e-04  3.24500515691234e-02  1.5059e-03  0.00312500
4013: 1.51580023159863e-04  2.2558e-04  2.14997779688923e-02  9.9773e-04  0.00156250
4014: 1.51283840364825e-04  2.2514e-04  1.56989687621425e-02  7.2854e-04  0.00156250
4015: 1.51136606695642e-04  2.2492e-04  2.69831081064757e-02  1.2522e-03  0.00312500
4016: 1.50758919791778e-04  2.2436e-04  1.85294313505549e-02  8.5989e-04  0.00156250
4017: 1.50500184432862e-04  2.2397e-04  1.42329041383609e-02  6.6050e-04  0.00156250
4018: 1.50273150165889e-04  2.2363e-04  2.27188046843395e-02  1.0543e-03  0.00312500
4019: 1.49961562185634e-04  2.2317e-04  1.62910847071542e-02  7.5602e-04  0.00156250
4020: 1.49855509498804e-04  2.2301e-04  2.87118315249213e-02  1.3324e-03  0.00312500
4021: 1.49449173897153e-04  2.2241e-04  1.94338328414474e-02  9.0186e-04  0.00156250
4022: 1.49181231958313e-04  2.2201e-04  1.46449557412441e-02  6.7962e-04  0.00156250
4023: 1.48982069240093e-04  2.2171e-04  2.40531555142288e-02  1.1162e-03  0.00312500
4024: 1.48652668972228e-04  2.2122e-04  1.69590440563178e-02  7.8701e-04  0.00156250
4025: 1.48593953491565e-04  2.2114e-04  3.06156358329988e-02  1.4208e-03  0.00312500
4026: 1.48154363020477e-04  2.2048e-04  2.04565270576748e-02  9.4932e-04  0.00156250
4027: 1.47875083044958e-04  2.2007e-04  1.51215099293080e-02  7.0174e-04  0.00156250
4028: 1.47708045916501e-04  2.1982e-04  2.55280945389844e-02  1.1847e-03  0.00312500
4029: 1.47357216806988e-04  2.1930e-04  1.77073180639879e-02  8.2174e-04  0.00156250
4030: 1.47352797942040e-04  2.1929e-04  3.26723117042156e-02  1.5162e-03  0.00312500
4031: 1.46873925270603e-04  2.1858e-04  2.15662522487201e-02  1.0008e-03  0.00156250
4032: 1.46581645016417e-04  2.1814e-04  1.56552116277995e-02  7.2651e-04  0.00156250
4033: 1.46450938543204e-04  2.1795e-04  2.71331247595657e-02  1.2592e-03  0.00312500
4034: 1.46075513870901e-04  2.1739e-04  1.85445063635180e-02  8.6059e-04  0.00156250
4035: 1.45821366540421e-04  2.1701e-04  1.41553051586574e-02  6.5690e-04  0.00156250
4036: 1.45609192404765e-04  2.1669e-04  2.28062678010890e-02  1.0584e-03  0.00312500
4037: 1.45301115647151e-04  2.1624e-04  1.62620969695387e-02  7.5467e-04  0.00156250
4038: 1.45212229164599e-04  2.1610e-04  2.88866096325032e-02  1.3405e-03  0.00312500
4039: 1.44807504040599e-04  2.1550e-04  1.94669295713938e-02  9.0340e-04  0.00156250
4040: 1.44543884350820e-04  2.1511e-04  1.45794543420370e-02  6.7659e-04  0.00156250
4041: 1.44359958414210e-04  2.1483e-04  2.41623475807621e-02  1.1213e-03  0.00312500
4042: 1.44033634681442e-04  2.1435e-04  1.69457413474186e-02  7.8640e-04  0.00156250
4043: 1.43992848283812e-04  2.1429e-04  3.08167175458850e-02  1.4301e-03  0.00312500
4044: 1.43554129162504e-04  2.1364e-04  2.05090106166327e-02  9.5176e-04  0.00156250
4045: 1.43278861006478e-04  2.1323e-04  1.50692014133240e-02  6.9931e-04  0.00156250
4046: 1.43127525904781e-04  2.1300e-04  2.56602197131025e-02  1.1908e-03  0.00312500
4047: 1.42779263749038e-04  2.1248e-04  1.77105495658811e-02  8.2189e-04  0.00156250
4048: 1.42537840497782e-04  2.1212e-04  1.36992489568495e-02  6.3574e-04  0.00156250
4049: 1.42315001896918e-04  2.1179e-04  2.16474185986717e-02  1.0046e-03  0.00312500
4050: 1.42026275104996e-04  2.1136e-04  1.56213039759793e-02  7.2493e-04  0.00156250
4051: 1.41912085025774e-04  2.1119e-04  2.73016638495211e-02  1.2670e-03  0.00312500
4052: 1.41538447143458e-04  2.1064e-04  1.85719998836935e-02  8.6187e-04  0.00156250
4053: 1.41288595935140e-04  2.1026e-04  1.40859432584152e-02  6.5368e-04  0.00156250
4054: 1.41091146802175e-04  2.0997e-04  2.29093089289662e-02  1.0631e-03  0.00312500
4055: 1.40786207263573e-04  2.0952e-04  1.62435674454715e-02  7.5381e-04  0.00156250
4056: 1.40714537928112e-04  2.0941e-04  2.90810630745007e-02  1.3496e-03  0.00312500
4057: 1.40310902473627e-04  2.0881e-04  1.95131686068295e-02  9.0554e-04  0.00156250
4058: 1.40051298121547e-04  2.0842e-04  1.45227128919338e-02  6.7395e-04  0.00156250
4059: 1.39882514905655e-04  2.0817e-04  2.42880522309770e-02  1.1271e-03  0.00312500
4060: 1.39558865443217e-04  2.0769e-04  1.69435357439880e-02  7.8629e-04  0.00156250
4061: 1.39536130443433e-04  2.0766e-04  3.10387473448756e-02  1.4404e-03  0.00312500
4062: 1.39097709692896e-04  2.0700e-04  2.05754353721289e-02  9.5484e-04  0.00156250
4063: 1.38826127779984e-04  2.0660e-04  1.50262161533718e-02  6.9732e-04  0.00156250
4064: 1.38690448647510e-04  2.0640e-04  2.58098771461111e-02  1.1978e-03  0.00312500
4065: 1.38344316860975e-04  2.0588e-04  1.77255458632578e-02  8.2258e-04  0.00156250
4066: 1.38107237765698e-04  2.0553e-04  1.36229812311240e-02  6.3220e-04  0.00156250
4067: 1.37898470837081e-04  2.0522e-04  2.17346020574028e-02  1.0086e-03  0.00312500
4068: 1.37613067424589e-04  2.0479e-04  1.55928972977772e-02  7.2362e-04  0.00156250
4069: 1.37515141841087e-04  2.0465e-04  2.74764284587057e-02  1.2751e-03  0.00312500
4070: 1.37143022917769e-04  2.0409e-04  1.86053380173042e-02  8.6341e-04  0.00156250
4071: 1.36897255641009e-04  2.0373e-04  1.40216960888991e-02  6.5070e-04  0.00156250
4072: 1.36714243295622e-04  2.0346e-04  2.30183950422628e-02  1.0682e-03  0.00312500
4073: 1.36412204420867e-04  2.0301e-04  1.62306291102510e-02  7.5321e-04  0.00156250
4074: 1.36357521240308e-04  2.0293e-04  2.92817936095453e-02  1.3589e-03  0.00312500
4075: 1.35954694964684e-04  2.0233e-04  1.95652875975130e-02  9.0796e-04  0.00156250
4076: 1.35698890359329e-04  2.0195e-04  1.44712101119697e-02  6.7156e-04  0.00156250
4077: 1.35544976260502e-04  2.0172e-04  2.44198279286844e-02  1.1332e-03  0.00312500
4078: 1.35223757103273e-04  2.0124e-04  1.69469966176492e-02  7.8646e-04  0.00156250
4079: 1.35218866335439e-04  2.0123e-04  3.12671303682750e-02  1.4510e-03  0.00312500
4080: 1.34780448801300e-04  2.0058e-04  2.06477770998427e-02  9.5820e-04  0.00156250
4081: 1.34512332936240e-04  2.0018e-04  1.49885863896728e-02  6.9557e-04  0.00156250
4082: 1.34392052939330e-04  2.0000e-04  2.59656423710557e-02  1.2050e-03  0.00312500
4083: 1.34047798194332e-04  1.9949e-04  1.77462684083362e-02  8.2355e-04  0.00156250
4084: 1.33814859135388e-04  1.9914e-04  1.35516647364623e-02  6.2889e-04  0.00156250
4085: 1.33619875184716e-04  1.9885e-04  2.18277277512965e-02  1.0130e-03  0.00312500
4086: 1.33337569688116e-04  1.9843e-04  1.55699459681365e-02  7.2255e-04  0.00156250
4087: 1.33255670544085e-04  1.9831e-04  2.76573488325131e-02  1.2835e-03  0.00312500
4088: 1.32884806490305e-04  1.9776e-04  1.86444538028239e-02  8.6523e-04  0.00156250
4089: 1.32642915920285e-04  1.9740e-04  1.39625343884965e-02  6.4796e-04  0.00156250
4090: 1.32474065082263e-04  1.9715e-04  2.31334511971876e-02  1.0735e-03  0.00312500
4091: 1.32174694702105e-04  1.9670e-04  1.62232301199194e-02  7.5287e-04  0.00156250
4092: 1.32136780818357e-04  1.9664e-04  2.94887359856657e-02  1.3685e-03  0.00312500
4093: 1.31734486600418e-04  1.9605e-04  1.96232159328678e-02  9.1065e-04  0.00156250
4094: 1.31482270955401e-04  1.9567e-04  1.44249112100831e-02  6.6941e-04  0.00156250
4095: 1.31342965454087e-04  1.9546e-04  2.45576009229682e-02  1.1396e-03  0.00312500
4096: 1.31023936773553e-04  1.9499e-04  1.69560662131301e-02  7.8688e-04  0.00156250
4097: 1.30802490473944e-04  1.9466e-04  1.31170074735483e-02  6.0872e-04  0.00156250
4098: 1.30597824976788e-04  1.9435e-04  2.07177392044433e-02  9.6144e-04  0.00312500
4099: 1.30333064963245e-04  1.9396e-04  1.49521091889746e-02  6.9388e-04  0.00156250
4100: 1.30227705421615e-04  1.9380e-04  2.61158220482318e-02  1.2120e-03  0.00312500
4101: 1.29885266016685e-04  1.9329e-04  1.77664147173240e-02  8.2448e-04  0.00156250
4102: 1.29656336284917e-04  1.9295e-04  1.34822686459661e-02  6.2567e-04  0.00156250
4103: 1.29474706002485e-04  1.9268e-04  2.19176996863756e-02  1.0171e-03  0.00312500
4104: 1.29195399520314e-04  1.9227e-04  1.55477539534550e-02  7.2152e-04  0.00156250
4105: 1.29129029167426e-04  1.9217e-04  2.78316813238116e-02  1.2916e-03  0.00312500
